energy_100g,proteins_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,fiber_100g,kcal,category
226.0,2.0,1.0,0.6,9.0,8.0,0.078740157480315,0.0,54.01529636711281,1
184.0,0.8,0.0,0.0,10.8,9.2,0.0,0.0,43.977055449330784,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1071.0,6.98,3.49,0.0,46.51,6.98,0.442,0.0,255.97514340344168,2
1987.0,3.0,21.3,2.0,66.0,2.7,1.14173228346457,3.5,474.9043977055449,2
1167.0,9.3,2.33,0.0,51.16,6.98,0.465,2.3,278.9196940726577,2
1238.0,9.26,3.7,0.93,51.85,9.26,0.5,1.9,295.8891013384321,2
1100.0,8.77,2.63,0.0,52.63,7.02,0.509,1.8,262.90630975143404,2
1167.0,6.98,2.33,0.0,53.49,6.98,0.395,2.3,278.9196940726577,2
1105.0,11.32,2.83,0.0,49.06,5.66,0.491,1.9,264.10133843212236,2
192.0,0.0,0.0,0.0,11.67,11.67,0.015,0.0,45.88910133843212,1
1648.0,9.09,9.09,3.03,69.7,0.0,0.455,12.1,393.8814531548757,2
368.0,0.0,0.0,0.0,17.65,11.76,0.882,0.0,87.95411089866157,3
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
2155.0,6.06,30.3,15.15,51.52,0.0,0.758,9.1,515.057361376673,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,9.1,484.94263862332696,2
1904.0,9.09,24.24,12.12,54.55,0.0,0.788,12.1,455.0669216061185,2
1176.0,10.53,3.51,0.0,52.63,7.02,0.509,8.8,281.0707456978967,2
348.0,1.67,4.17,2.5,10.0,5.0,0.967,0.0,83.17399617590821,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
2029.0,6.06,27.27,4.55,51.52,0.0,1.212,9.1,484.94263862332696,2
71.0,0.9,0.1,0.1,10.4,8.4,0.0118110236220472,0.5,16.96940726577438,1
138.0,0.0,0.0,0.0,8.75,7.92,0.017,0.0,32.98279158699809,1
159.0,0.0,0.0,0.0,9.17,8.33,0.017,0.0,38.0019120458891,1
2230.0,0.0,23.3,10.0,70.0,46.6,0.18,3.3,532.982791586998,2
8.0,0.1,0.1,0.1,0.2,0.2,0.0393700787401575,0.0,1.9120458891013383,1
368.0,0.0,0.0,0.0,17.65,11.76,0.882,0.0,87.95411089866157,3
335.0,9.0,0.0,0.0,12.0,11.0,0.0,0.0,80.06692160611854,1
1393.0,2.0,33.3,19.98,0.0,0.0,0.0,0.0,332.93499043977056,1D
377.0,3.0,1.5,1.0,16.0,13.0,0.045,0.0,90.10516252390057,2D
42.0,0.0,0.0,0.0,2.0,2.0,0.015748031496063,0.0,10.038240917782026,1
1530.0,6.67,3.33,1.0,86.7,30.0,0.3,6.67,365.67877629063094,2
1670.0,0.0,3.75,3.75,92.5,75.0,0.025,0.0,399.1395793499044,2
1670.0,0.0,3.75,3.75,92.5,70.0,0.025,0.0,399.1395793499044,2
151.0,0.0,0.0,0.0,9.6,9.2,3.1496062992126,0.0,36.089866156787764,1
2030.0,8.57,20.0,7.14,62.9,28.6,0.357,2.86,485.1816443594646,2
191.0,2.29,0.0,0.0,6.86,5.14,0.0629,0.0,45.650095602294456,2D
669.0,2.0,5.0,4.5,26.0,19.0,0.0,0.0,159.8948374760994,1
42.0,1.0,0.0,0.0,1.0,1.0,22.4409448818898,0.0,10.038240917782026,1D
42.0,1.0,0.0,0.0,2.0,2.0,18.8976377952756,0.0,10.038240917782026,1D
2020.0,3.45,17.2,8.62,75.9,41.4,0.241,0.0,482.79158699808795,2
2280.0,6.06,30.3,18.2,60.6,33.3,0.152,3.03,544.9330783938815,2
1640.0,7.14,0.0,0.0,89.3,10.7,0.679,0.0,391.96940726577435,2
1470.0,9.26,1.85,0.0,83.3,18.5,0.0,11.1,351.33843212237093,2
1720.0,8.82,20.6,4.41,55.9,0.0,0.647,8.82,411.08986615678776,2
460.0,9.0,2.5,1.5,13.0,12.0,0.0393700787401575,0.0,109.94263862332696,1D
1750.0,3.23,9.68,0.968,80.6,32.3,0.71,3.23,418.26003824091777,2
1590.0,6.9,5.17,0.0,82.8,31.0,0.586,6.9,380.019120458891,2
1530.0,6.67,5.0,1.0,80.0,20.0,0.533,10.0,365.67877629063094,2
1590.0,6.9,5.17,1.03,82.8,31.0,0.621,6.9,380.019120458891,2
1780.0,5.0,12.5,5.0,77.5,47.5,0.55,2.5,425.43021032504777,2
140.0,0.833,1.67,0.0,5.0,0.0,0.7,0.0,33.460803059273424,3
2092.0,5.0,25.0,5.0,60.0,5.0,0.31496062992126,0.0,500.0,2
1500.0,12.3,1.4,0.3,71.5,1.6,0.0393700787401575,2.9,358.50860420650093,2
230.0,0.5,0.0,0.0,10.0,8.0,0.0,0.0,54.97131931166348,1
318.0,3.33,0.66,0.1,15.0,11.6,0.329133858267717,1.33,76.0038240917782,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259.0,8.0,0.3,0.12,6.46,6.46,0.0125984251968504,0.0,61.90248565965583,1D
1213.0,0.0,0.0,0.0,77.0,77.0,0.295275590551181,0.0,289.91395793499044,1
1648.0,9.09,9.09,3.03,69.7,0.0,0.455,12.1,393.8814531548757,2
1648.0,9.09,7.58,3.03,60.61,0.0,0.576,15.2,393.8814531548757,2
8.0,0.5,0.5,0.1,0.5,0.5,0.0039370078740157,0.0,1.9120458891013383,1
1071.0,10.26,3.85,0.0,51.28,5.13,0.487,2.6,255.97514340344168,2
1184.0,8.7,2.17,0.0,58.7,8.7,0.587,2.2,282.9827915869981,2
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
1167.0,6.98,5.81,0.0,48.84,4.65,0.419,2.3,278.9196940726577,2
1105.0,11.32,3.77,0.0,49.06,5.66,0.509,5.7,264.10133843212236,2
1184.0,7.55,2.83,0.0,58.49,9.43,0.528,1.9,282.9827915869981,2
418.0,2.94,0.882,0.588,19.4,15.3,0.05,0.0,99.90439770554492,2D
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1180.0,10.26,2.56,0.0,53.85,5.13,0.538,2.6,282.0267686424474,2
556.0,0.0,0.0,0.0,33.33,26.67,1.0,0.0,132.887189292543,3
192.0,0.0,0.0,0.0,11.25,10.83,0.006,0.0,45.88910133843212,1
192.0,0.0,0.0,0.0,11.67,11.25,0.006,0.0,45.88910133843212,1
418.0,2.94,3.53,2.06,15.9,14.1,0.0441,0.588,99.90439770554492,2D
1084.0,9.41,2.35,0.0,51.76,5.88,0.435,2.4,259.08221797323137,2
494.0,0.0,0.0,0.0,23.53,17.65,1.176,0.0,118.06883365200764,3
2029.0,9.09,24.24,4.55,57.58,3.03,0.97,9.1,484.94263862332696,2
1071.0,6.98,3.49,0.0,48.84,4.65,0.512,2.3,255.97514340344168,2
1159.0,8.51,3.19,0.0,55.32,8.51,0.511,2.1,277.0076481835564,2
1109.0,8.16,3.06,0.0,51.02,8.16,0.469,2.0,265.05736137667304,2
1046.0,8.33,3.33,0.0,45.0,5.0,0.35,1.7,250.0,2
1117.0,8.33,3.33,0.0,50.0,5.0,0.417,1.7,266.96940726577435,2
1117.0,8.33,3.33,0.0,51.67,6.67,0.433,1.7,266.96940726577435,2
1184.0,8.33,4.17,0.0,55.0,11.67,0.4,1.7,282.9827915869981,2
1117.0,8.33,3.33,0.0,51.67,6.67,0.35,1.7,266.96940726577435,2
1100.0,7.02,3.51,0.0,50.88,5.26,0.439,1.8,262.90630975143404,2
1180.0,8.24,4.12,1.18,51.76,8.24,0.494,1.2,282.0267686424474,2
766.0,10.0,2.5,0.0,43.33,5.0,0.317,10.0,183.07839388145314,2
1188.0,8.11,4.05,0.68,51.35,1.35,0.514,1.4,283.93881453154876,2
1071.0,6.98,3.49,0.0,51.16,4.65,0.419,2.3,255.97514340344168,2
1167.0,9.3,3.49,0.0,55.81,9.3,0.512,2.3,278.9196940726577,2
1167.0,9.3,2.33,0.0,51.16,6.98,0.465,2.3,278.9196940726577,2
770.0,3.0,9.0,2.0,22.0,21.0,0.013,2.0,184.03441682600382,2
1523.0,0.0,0.0,0.0,91.0,62.0,0.047244094488189,0.0,364.00573613766727,2
1238.0,8.45,2.82,0.7,57.75,8.45,0.577,1.4,295.8891013384321,2
192.0,0.0,0.0,0.0,11.67,11.67,0.015,0.0,45.88910133843212,1
1356.0,8.82,7.35,2.94,67.65,0.0,1.059,14.7,324.09177820267684,2
1598.0,8.82,17.65,8.82,58.82,0.0,0.765,14.7,381.93116634799236,2
1569.0,9.38,6.25,3.12,68.75,0.0,0.969,15.6,375.0,2
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
1100.0,8.77,3.51,0.88,49.12,3.51,0.509,1.8,262.90630975143404,2
1159.0,7.69,2.31,0.0,52.31,6.15,0.462,1.5,277.0076481835564,2
1159.0,9.23,3.85,0.77,50.77,6.15,0.446,1.5,277.0076481835564,2
2720.0,0.9,70.5,4.8,5.4,3.3,0.445,0.5,650.095602294455,3
1105.0,7.55,3.77,0.0,49.06,5.66,0.453,1.9,264.10133843212236,2
1105.0,9.43,4.72,0.0,49.06,5.66,0.453,1.9,264.10133843212236,2
1025.0,11.32,3.77,0.0,45.28,5.66,0.453,5.7,244.98087954110898,2
1184.0,7.55,3.77,0.0,54.72,9.43,0.509,1.9,282.9827915869981,2
1172.0,8.0,5.0,0.0,52.0,8.0,0.52,2.0,280.1147227533461,2
1167.0,9.3,3.49,0.0,55.81,9.3,0.512,2.3,278.9196940726577,2
1159.0,8.51,3.19,0.0,55.32,8.51,0.511,2.1,277.0076481835564,2
1238.0,8.45,2.82,0.7,57.75,8.45,0.577,1.4,295.8891013384321,2
1870.0,12.77,4.26,1.06,87.23,12.77,0.872,2.1,446.94072657743783,2
1029.0,8.77,2.63,1.75,47.37,3.51,0.368,1.8,245.93690248565966,2
1167.0,9.3,3.49,0.0,55.81,9.3,0.512,2.3,278.9196940726577,2
1167.0,9.3,3.49,0.0,55.81,9.3,0.512,2.3,278.9196940726577,2
1180.0,10.26,2.56,0.0,58.97,7.69,0.59,2.6,282.0267686424474,2
1238.0,8.45,2.82,0.7,57.75,8.45,0.577,1.4,295.8891013384321,2
1238.0,8.45,2.82,0.7,57.75,8.45,0.577,1.4,295.8891013384321,2
2159.0,6.9,25.3,14.0,65.1,40.0,0.196850393700787,1.5,516.0133843212237,2
0.0,0.0,0.0,0.0,0.0,0.0,1.133,0.0,0.0,3
2380.0,9.0,41.0,19.0,38.0,34.0,0.0039370078740157,0.0,568.8336520076482,2
29.0,0.01,0.07,0.03,2.2,1.6,0.149606299212598,0.7,6.9311663479923515,1
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
368.0,0.0,0.0,0.0,23.53,23.53,1.118,0.0,87.95411089866157,3
1167.0,9.3,3.49,0.0,53.49,9.3,0.442,2.3,278.9196940726577,2
1088.0,10.0,3.0,0.0,52.0,8.0,0.46,4.0,260.038240917782,2
1088.0,10.0,2.0,0.0,50.0,8.0,0.46,4.0,260.038240917782,2
1088.0,10.0,3.0,0.0,52.0,8.0,0.46,4.0,260.038240917782,2
1180.0,10.26,2.56,0.0,58.97,7.69,0.59,2.6,282.0267686424474,2
1155.0,8.05,5.75,1.15,47.13,8.05,0.563,2.3,276.0516252390057,2
2250.0,11.5,34.6,11.5,53.8,19.2,0.154,3.85,537.7629063097514,2
2220.0,5.88,23.5,14.7,70.6,35.3,0.147,0.0,530.5927342256214,2
1569.0,0.0,6.25,0.0,87.5,56.25,0.0625,0.0,375.0,2
1243.0,9.46,5.41,0.68,52.7,9.46,0.446,2.7,297.08413001912044,2
1029.0,14.04,2.63,0.0,45.61,5.26,0.386,7.0,245.93690248565966,2
1448.0,10.26,7.69,4.49,57.69,20.51,0.308,1.3,346.08030592734224,2
1364.0,8.7,7.61,4.35,54.35,19.57,0.293,2.2,326.0038240917782,2
1176.0,8.77,4.39,0.0,49.12,7.02,0.456,1.8,281.0707456978967,2
556.0,0.0,0.0,0.0,33.33,26.67,0.467,0.0,132.887189292543,3
1900.0,7.4,14.5,5.7,72.1,18.7,0.295275590551181,2.7,454.1108986615679,2
1854.0,5.7,12.4,5.8,75.2,39.8,0.275590551181102,2.5,443.11663479923516,2
1071.0,11.63,3.49,0.0,48.84,4.65,0.442,2.3,255.97514340344168,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,12.1,484.94263862332696,2
525.0,2.8,10.0,6.2,6.4,1.3,0.4,0.5,125.47801147227533,3
1180.0,10.26,2.56,0.0,51.28,5.13,0.462,2.6,282.0267686424474,2
1850.0,9.5,14.8,7.9,67.0,1.1,0.433070866141732,3.0,442.1606118546845,2
146.0,0.0,0.0,0.0,9.5,9.5,0.0,0.0,34.894837476099426,1
146.0,0.0,0.0,0.0,9.5,9.5,0.0,0.0,34.894837476099426,1
192.0,0.0,0.0,0.0,10.83,9.58,0.012,0.0,45.88910133843212,1
138.0,0.0,0.0,0.0,6.67,6.67,0.467,0.0,32.98279158699809,3
138.0,0.0,0.0,0.0,6.67,6.67,0.467,0.0,32.98279158699809,3
368.0,0.0,0.0,0.0,17.65,11.76,0.882,0.0,87.95411089866157,3
912.0,1.82,5.45,0.0,38.18,5.45,0.273,7.3,217.97323135755258,2
2092.0,6.67,30.0,6.67,53.33,0.0,0.85,13.3,500.0,2
2230.0,10.0,33.33,6.67,56.67,0.0,1.133,16.7,532.982791586998,2
50.0,0.0,0.0,0.0,3.33,3.33,0.015,0.4,11.950286806883364,1
50.0,0.0,0.0,0.0,3.33,3.33,0.015,0.4,11.950286806883364,1
188.0,0.0,0.0,0.0,11.86,11.3,0.006,0.0,44.93307839388145,1
2155.0,6.06,30.3,15.15,51.52,0.0,0.758,9.1,515.057361376673,2
2155.0,6.06,30.3,15.15,51.52,0.0,0.758,9.1,515.057361376673,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,9.1,484.94263862332696,2
1774.0,9.09,15.15,7.58,63.64,0.0,0.545,12.1,423.9961759082218,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,9.1,484.94263862332696,2
2155.0,6.06,30.3,15.15,51.52,0.0,0.758,9.1,515.057361376673,2
1904.0,9.09,24.24,12.12,54.55,0.0,0.788,12.1,455.0669216061185,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,9.1,484.94263862332696,2
1774.0,9.09,15.15,7.58,63.64,0.0,0.545,12.1,423.9961759082218,2
1774.0,9.09,15.15,3.03,63.64,0.0,0.788,12.1,423.9961759082218,2
1774.0,9.09,15.15,7.58,63.64,0.0,0.545,12.1,423.9961759082218,2
2155.0,6.06,30.3,15.15,51.52,0.0,0.758,9.1,515.057361376673,2
2280.0,6.06,33.33,18.18,48.48,0.0,0.0,12.1,544.9330783938815,2
1904.0,9.09,24.24,12.12,54.55,0.0,0.788,12.1,455.0669216061185,2
1523.0,9.09,6.06,1.52,69.7,0.0,0.636,12.1,364.00573613766727,2
1167.0,9.3,4.65,0.0,51.16,6.98,0.535,2.3,278.9196940726577,2
1180.0,7.69,2.56,0.0,51.28,5.13,0.462,2.6,282.0267686424474,2
167.0,0.0,0.0,0.0,10.0,10.0,0.01,0.0,39.913957934990435,1
176.0,0.0,0.0,0.0,10.4,10.4,0.01,0.0,42.06500956022944,1
151.0,0.0,0.0,0.0,9.2,9.2,0.007,0.0,36.089866156787764,1
176.0,0.0,0.0,0.0,10.4,10.4,0.01,0.0,42.06500956022944,1
167.0,0.0,0.0,0.0,10.0,10.0,0.01,0.0,39.913957934990435,1
146.0,0.0,0.0,0.0,8.8,8.8,0.01,0.0,34.894837476099426,1
1100.0,7.89,5.26,0.0,50.0,7.89,0.605,2.6,262.90630975143404,2
1105.0,11.32,2.83,0.0,50.94,7.55,0.491,3.8,264.10133843212236,2
1029.0,7.02,2.63,0.88,47.37,7.02,0.316,1.8,245.93690248565966,2
1004.0,10.0,5.0,1.0,40.0,4.0,0.4,4.0,239.96175908221795,2
1941.0,11.4,16.4,1.4,65.6,3.7,0.393700787401575,3.2,463.91013384321224,2
1570.0,2.5,7.5,5.0,80.0,47.5,0.3,0.0,375.23900573613764,2
2077.0,5.6,24.0,12.0,63.0,29.0,0.433,3.0,496.41491395793497,2
2030.0,6.06,24.2,13.6,63.6,36.4,0.000333,3.03,485.1816443594646,2
1121.0,8.93,3.57,0.0,53.57,8.93,0.5,1.8,267.92543021032503,2
368.0,0.0,0.0,0.0,17.65,11.76,0.882,0.0,87.95411089866157,3
368.0,0.0,0.0,0.0,17.65,11.76,0.882,0.0,87.95411089866157,3
1895.0,0.0,0.0,0.0,1.134,1.134,0.326771653543307,0.0,452.9158699808795,1
1774.0,6.06,24.24,9.09,48.48,0.0,0.758,12.1,423.9961759082218,2
1280.0,9.41,4.12,0.59,55.29,1.18,0.553,2.4,305.92734225621416,2
1280.0,9.41,4.12,0.59,55.29,1.18,0.553,2.4,305.92734225621416,2
1280.0,9.41,4.12,0.59,55.29,1.18,0.553,2.4,305.92734225621416,2
1075.0,10.81,2.7,0.0,45.95,6.76,0.419,6.8,256.93116634799236,2
1025.0,11.32,3.77,0.94,45.28,3.77,0.377,5.7,244.98087954110898,2
209.0,0.0,0.0,0.0,12.5,11.25,0.004,0.0,49.95219885277246,1
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
1134.0,10.59,2.94,0.59,54.12,10.59,0.518,4.7,271.0325047801147,2
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
209.0,0.0,0.0,0.0,12.08,11.67,0.012,0.0,49.95219885277246,1
1167.0,9.3,3.49,0.0,53.49,6.98,0.535,2.3,278.9196940726577,2
1096.0,7.14,3.57,0.0,47.62,7.14,0.5,2.4,261.95028680688335,2
582.0,0.0,0.0,0.0,33.33,22.22,1.0,0.0,139.10133843212236,3
582.0,0.0,0.0,0.0,33.33,22.22,1.0,0.0,139.10133843212236,3
1670.0,0.0,0.0,0.0,93.3,86.7,0.0,0.0,399.1395793499044,2
1757.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,419.93307839388143,2
2029.0,6.06,27.27,15.15,51.52,0.0,1.152,9.1,484.94263862332696,2
1013.0,9.09,2.27,0.0,46.97,6.06,0.455,4.6,242.11281070745696,2
494.0,0.0,0.0,0.0,23.53,23.53,0.882,0.0,118.06883365200764,3
362.0,8.65,0.0,0.0,13.3,9.98,0.0233,0.666,86.52007648183556,2D
213.0,0.1,0.1,0.1,12.8,12.8,0.0393700787401575,0.1,50.90822179732314,1
977.0,6.67,6.67,0.0,10.0,3.33,0.05,0.0,233.50860420650093,3
197.0,0.9,0.1,0.1,10.4,8.4,0.0118110236220472,0.5,47.08413001912046,1
1460.0,9.5,5.5,0.9,60.0,23.4,0.0118110236220472,10.8,348.9483747609942,2
2613.0,2.5,68.4,4.9,2.1,1.1,0.354330708661417,0.5,624.5219885277246,3
251.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,59.99043977055449,1
176.0,0.0,0.0,0.0,10.42,10.0,0.008,0.4,42.06500956022944,1
1180.0,10.26,2.56,0.0,51.28,5.13,0.462,2.6,282.0267686424474,2
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
192.0,0.0,0.0,0.0,11.67,11.67,0.015,0.0,45.88910133843212,1
192.0,0.0,0.0,0.0,11.67,11.67,0.015,0.0,45.88910133843212,1
962.0,9.46,4.05,0.68,43.24,6.76,0.446,5.4,229.92351816443593,2
1850.0,5.88,26.5,11.8,55.9,0.0,0.5,8.82,442.1606118546845,2
1912.0,5.71,28.57,14.29,51.43,0.0,0.743,8.6,456.9789674952199,2
1912.0,5.71,28.57,14.29,51.43,0.0,0.771,8.6,456.9789674952199,2
1464.0,10.0,6.25,2.5,70.0,0.0,0.825,10.0,349.9043977055449,2
2029.0,9.09,24.24,12.12,57.58,3.03,0.97,9.1,484.94263862332696,2
280.0,0.0,0.0,0.0,20.0,13.33,1.2,0.0,66.92160611854685,3
13.0,0.1,0.1,0.1,0.5,0.3,0.0393700787401575,0.1,3.107074569789675,1
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.95411089866155,1
126.0,0.1,0.1,0.1,7.1,6.4,0.0196850393700787,0.6,30.11472275334608,1
126.0,0.5,0.1,0.0,7.1,6.3,0.0196850393700787,0.6,30.11472275334608,1
167.0,0.0,0.0,0.0,9.6,7.2,0.012,0.0,39.913957934990435,1
167.0,0.0,0.0,0.0,9.6,7.2,0.012,0.0,39.913957934990435,1
167.0,0.0,0.0,0.0,9.6,7.2,0.012,0.0,39.913957934990435,1
126.0,0.0,0.0,0.0,7.2,7.2,0.015,0.0,30.11472275334608,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
201.0,0.0,0.0,0.0,11.6,11.6,0.0003937007874015,0.0,48.040152963671126,1
757.0,2.2,12.1,8.0,15.6,10.6,0.0393700787401575,0.8,180.92734225621413,2
71.0,0.7,0.2,0.1,3.0,1.1,0.047244094488189,0.0,16.96940726577438,1
1050.0,8.33,16.7,8.33,16.7,16.7,5.67,0.0,250.95602294455065,3
0.0,0.1,0.1,0.1,0.1,0.1,0.031496062992126,0.1,0.0,1
121.0,0.0,0.0,0.0,7.5,7.5,0.012,0.0,28.91969407265774,1
159.0,0.0,0.0,0.0,9.17,7.92,0.011,0.0,38.0019120458891,1
1632.0,11.6,10.9,1.7,56.7,20.0,0.005,9.2,390.05736137667304,2
193.0,0.2,0.2,0.2,10.2,8.4,0.0118110236220472,1.1,46.12810707456979,1
13.0,0.1,0.1,0.1,0.5,0.3,0.0393700787401575,0.1,3.107074569789675,1
2176.0,6.0,30.0,18.0,58.0,56.0,0.0236220472440945,0.0,520.076481835564,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,9.1,484.94263862332696,2
2155.0,6.06,30.3,15.15,51.52,0.0,0.758,9.1,515.057361376673,2
2029.0,6.06,30.3,15.15,51.52,0.0,0.606,9.1,484.94263862332696,2
494.0,0.0,0.0,0.0,23.53,17.65,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,23.53,23.53,0.941,0.0,118.06883365200764,3
1360.0,7.5,3.75,1.25,65.0,0.0,0.75,10.0,325.0478011472275,2
126.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,30.11472275334608,1
1430.0,14.3,10.0,5.71,62.9,17.1,0.371,25.7,341.7782026768642,2
2209.0,8.33,33.33,16.67,50.0,0.0,0.917,8.3,527.9636711281071,2
111.0,2.22,0.0,0.0,4.44,1.11,0.253,2.22,26.52963671128107,2
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11472275334608,1
121.0,0.2,1.9,1.7,2.2,2.0,0.031496062992126,1.0,28.91969407265774,1D
1774.0,9.09,15.15,7.58,63.64,3.03,0.909,12.1,423.9961759082218,2
1880.0,5.0,20.0,10.0,70.0,5.0,0.75,0.0,449.33078393881453,2
1648.0,9.09,7.58,3.03,69.7,3.03,0.576,9.1,393.8814531548757,2
1523.0,12.12,4.55,0.0,69.7,3.03,0.061,12.1,364.00573613766727,2
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
1900.0,9.09,18.2,3.64,65.5,21.8,0.0,9.09,454.1108986615679,2
209.0,0.0,0.0,0.0,12.5,12.0,0.018,0.0,49.95219885277246,1
1105.0,9.43,3.77,0.94,49.06,5.66,0.453,1.9,264.10133843212236,2
946.0,9.43,3.77,0.94,43.4,5.66,0.434,5.7,226.09942638623326,2
1100.0,9.21,3.29,0.0,48.68,5.26,0.461,1.3,262.90630975143404,2
937.0,10.53,3.29,0.0,42.11,5.26,0.434,5.3,223.94837476099426,2
88.0,0.0,0.0,0.0,5.42,5.0,0.027,0.0,21.03250478011472,1
2510.0,7.06,0.588,0.588,136.0,134.0,0.00417,0.0,599.904397705545,3
398.0,4.5,1.7,0.9,15.2,13.1,0.0512,0.5,95.12428298279158,2D
1105.0,0.4,0.0,0.0,64.3,61.0,1.65,0.6,264.10133843212236,3
682.0,0.8,0.3,0.0,38.2,34.7,0.41,0.9,163.0019120458891,3
579.0,1.1,0.4,0.0,31.6,29.2,0.69,0.9,138.38432122370935,3
1637.0,1.6,0.2,0.1,96.1,92.3,0.0,0.6,391.25239005736137,2
1629.0,0.5,0.5,0.1,94.8,78.4,0.0197,0.6,389.34034416826,2
1787.0,0.8,5.4,3.2,92.3,91.6,0.0,0.6,427.10325047801143,2
255.0,3.5,2.0,0.3,7.0,5.4,0.047244094488189,0.0,60.94646271510516,1D
1889.0,6.9,19.7,4.2,63.1,19.8,0.326771653543307,4.8,451.48183556405354,2
176.0,0.0,1.2,0.2,7.4,5.0,0.031496062992126,0.7,42.06500956022944,1D
1092.0,10.87,4.35,0.0,45.65,8.7,0.435,4.4,260.9942638623327,2
1071.0,9.3,3.49,0.0,48.84,6.98,0.465,2.3,255.97514340344168,2
1071.0,9.3,3.49,0.0,48.84,6.98,0.465,2.3,255.97514340344168,2
2040.0,11.6,23.3,18.6,62.8,51.2,0.14,4.65,487.5717017208413,2
2090.0,11.9,31.0,10.7,57.1,50.0,0.357,2.38,499.52198852772466,2
2120.0,11.4,30.4,10.1,55.7,49.4,0.38,3.8,506.69216061185466,2
2010.0,4.17,18.8,12.5,71.0,64.7,0.0731,2.09,480.40152963671125,2
2280.0,6.06,36.36,18.18,45.45,0.0,0.303,12.1,544.9330783938815,2
2092.0,8.82,29.41,14.71,52.94,0.0,0.412,8.8,500.0,2
2213.0,8.82,32.35,17.65,52.94,0.0,0.765,8.8,528.9196940726578,2
2213.0,8.82,29.41,14.71,52.94,0.0,0.794,8.8,528.9196940726578,2
1845.0,11.76,7.35,2.94,82.35,0.0,0.941,11.8,440.96558317399615,2
176.0,0.1,0.0,0.0,10.0,9.8,0.0,0.0,42.06500956022944,1
2039.0,8.0,29.0,12.0,53.0,31.0,0.07,7.0,487.3326959847036,2
2109.0,18.0,33.0,8.3,42.0,23.0,0.062992125984252,6.2,504.0630975143403,2
1735.0,7.3,16.6,1.2,56.9,7.5,0.590551181102362,3.7,414.67495219885274,2
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
494.0,0.0,0.0,0.0,29.41,23.53,0.941,0.0,118.06883365200764,3
1922.0,10.6,16.8,6.6,58.9,1.8,0.709,7.6,459.3690248565965,2
88.0,0.0,0.0,0.0,5.83,5.42,0.004,0.0,21.03250478011472,1
